player_id,name,position,team_id,team_name,abbrev
598264,Matt Barnes,P,111,Boston Red Sox,BOS
601713,Nick Pivetta,P,111,Boston Red Sox,BOS
605441,Yacksel Rios,P,111,Boston Red Sox,BOS
617228,Hirokazu Sawamura,P,111,Boston Red Sox,BOS
646240,Rafael Devers,3B,111,Boston Red Sox,BOS
650382,Darwinzon Hernandez,P,111,Boston Red Sox,BOS
656308,Michael Chavis,2B,111,Boston Red Sox,BOS
657031,Josh Taylor,P,111,Boston Red Sox,BOS
657077,Alex Verdugo,CF,111,Boston Red Sox,BOS
657136,Connor Wong,C,111,Boston Red Sox,BOS
666915,Bobby Dalbec,1B,111,Boston Red Sox,BOS
676477,Garrett Whitlock,P,111,Boston Red Sox,BOS
453562,Jake Arrieta,P,112,Chicago Cubs,CHC
518792,Jason Heyward,RF,112,Chicago Cubs,CHC
518886,Craig Kimbrel,P,112,Chicago Cubs,CHC
519203,Anthony Rizzo,1B,112,Chicago Cubs,CHC
519299,Eric Sogard,2B,112,Chicago Cubs,CHC
542364,Rafael Ortega,RF,112,Chicago Cubs,CHC
543294,Kyle Hendricks,P,112,Chicago Cubs,CHC
545350,Jake Marisnick,CF,112,Chicago Cubs,CHC
571521,Rex Brothers,P,112,Chicago Cubs,CHC
575929,Willson Contreras,C,112,Chicago Cubs,CHC
592178,Kris Bryant,LF,112,Chicago Cubs,CHC
592626,Joc Pederson,LF,112,Chicago Cubs,CHC
595465,Dan Winkler,P,112,Chicago Cubs,CHC
595879,Javier Baez,SS,112,Chicago Cubs,CHC
605177,Andrew Chafin,P,112,Chicago Cubs,CHC
605200,Zach Davies,P,112,Chicago Cubs,CHC
605388,Adam Morgan,P,112,Chicago Cubs,CHC
621219,Alec Mills,P,112,Chicago Cubs,CHC
621550,Patrick Wisdom,3B,112,Chicago Cubs,CHC
623364,Brad Wieck,P,112,Chicago Cubs,CHC
624522,Keegan Thompson,P,112,Chicago Cubs,CHC
640464,Kohl Stewart,P,112,Chicago Cubs,CHC
640470,Adbert Alzolay,P,112,Chicago Cubs,CHC
642727,Sergio Alcantara,SS,112,Chicago Cubs,CHC
656494,Taylor Gushue,1B,112,Chicago Cubs,CHC
664023,Ian Happ,CF,112,Chicago Cubs,CHC
448281,Sean Doolittle,P,113,Cincinnati Reds,CIN
458015,Joey Votto,1B,113,Cincinnati Reds,CIN
489119,Wade Miley,P,113,Cincinnati Reds,CIN
502273,Mike Freeman,2B,113,Cincinnati Reds,CIN
542960,Brad Brach,P,113,Cincinnati Reds,CIN
543243,Sonny Gray,P,113,Cincinnati Reds,CIN
553993,Eugenio Suarez,SS,113,Cincinnati Reds,CIN
571466,Tucker Barnhart,C,113,Cincinnati Reds,CIN
571657,Kyle Farmer,SS,113,Cincinnati Reds,CIN
571980,Tyler Naquin,CF,113,Cincinnati Reds,CIN
592206,Nick Castellanos,RF,113,Cincinnati Reds,CIN
592390,Heath Hembree,P,113,Cincinnati Reds,CIN
592612,Josh Osich,P,113,Cincinnati Reds,CIN
605521,Art Warren,P,113,Cincinnati Reds,CIN
606157,Aristides Aquino,RF,113,Cincinnati Reds,CIN
607237,Amir Garrett,P,113,Cincinnati Reds,CIN
608385,Jesse Winker,LF,113,Cincinnati Reds,CIN
622491,Luis Castillo,P,113,Cincinnati Reds,CIN
641682,Ryan Hendrix,P,113,Cincinnati Reds,CIN
641816,Tyler Mahle,P,113,Cincinnati Reds,CIN
661269,Vladimir Gutierrez,P,113,Cincinnati Reds,CIN
663697,Jonathan India,2B,113,Cincinnati Reds,CIN
663886,Tyler Stephenson,C,113,Cincinnati Reds,CIN
664670,Alejo Lopez,2B,113,Cincinnati Reds,CIN
672335,Cionel Perez,P,113,Cincinnati Reds,CIN
673451,Shogo Akiyama,LF,113,Cincinnati Reds,CIN
453284,Blake Parker,P,114,Cleveland Indians,CLE
514917,Cesar Hernandez,2B,114,Cleveland Indians,CLE
543766,Bryan Shaw,P,114,Cleveland Indians,CLE
547379,Roberto Perez,C,114,Cleveland Indians,CLE
592696,Eddie Rosario,LF,114,Cleveland Indians,CLE
595978,Austin Hedges,C,114,Cleveland Indians,CLE
605548,Bradley Zimmer,CF,114,Cleveland Indians,CLE
608070,Jose Ramirez,3B,114,Cleveland Indians,CLE
614177,Franmil Reyes,RF,114,Cleveland Indians,CLE
615698,Cal Quantrill,P,114,Cleveland Indians,CLE
621057,Justin Garza,P,114,Cleveland Indians,CLE
621295,Nick Wittgren,P,114,Cleveland Indians,CLE
623912,Harold Ramirez,CF,114,Cleveland Indians,CLE
640458,Oscar Mercado,LF,114,Cleveland Indians,CLE
642708,Amed Rosario,SS,114,Cleveland Indians,CLE
650496,J.C. Mejia,P,114,Cleveland Indians,CLE
656252,Bobby Bradley,1B,114,Cleveland Indians,CLE
656529,Sam Hentges,P,114,Cleveland Indians,CLE
661403,Emmanuel Clase,P,114,Cleveland Indians,CLE
663531,Logan Allen,P,114,Cleveland Indians,CLE
663986,Trevor Stephan,P,114,Cleveland Indians,CLE
664208,Phil Maton,P,114,Cleveland Indians,CLE
669212,Eli Morgan,P,114,Cleveland Indians,CLE
675916,James Karinchak,P,114,Cleveland Indians,CLE
676391,Ernie Clement,2B,114,Cleveland Indians,CLE
680704,Nick Sandlin,P,114,Cleveland Indians,CLE
453268,Daniel Bard,P,115,Colorado Rockies,COL
453568,Charlie Blackmon,RF,115,Colorado Rockies,COL
468504,Jhoulys Chacin,P,115,Colorado Rockies,COL
543068,C.J. Cron,1B,115,Colorado Rockies,COL
553869,Elias Diaz,C,115,Colorado Rockies,COL
572008,Chris Owings,2B,115,Colorado Rockies,COL
592346,Chi Chi Gonzalez,P,115,Colorado Rockies,COL
592351,Jon Gray,P,115,Colorado Rockies,COL
596115,Trevor Story,SS,115,Colorado Rockies,COL
602074,Yonathan Daza,CF,115,Colorado Rockies,COL
606132,Raimel Tapia,LF,115,Colorado Rockies,COL
607536,Kyle Freeland,P,115,Colorado Rockies,COL
